Date,Amount,Currency
2000-06-12,0.10046,GBP
2000-11-27,3.07531,GBP
2001-06-13,6.15062,GBP
2001-11-28,0.03151,GBP
2002-06-12,0.06312,GBP
2002-11-27,0.03236,GBP
2003-06-11,0.06463,GBP
2003-11-26,0.03312,GBP
2004-06-02,0.06624,GBP
2004-12-01,2.71006,GBP
2005-06-01,5.42769,GBP
2005-11-30,0.02778,GBP
2006-05-31,5.54881,GBP
2006-11-22,2.83875,GBP
2007-05-30,5.71535,GBP
2007-11-21,0.02952,GBP
2008-06-11,6.05599,GBP
2008-11-19,3.028,GBP
2009-05-27,0.06056,GBP
2009-11-18,3.04173,GBP
2010-03-10,5.06955,GBP
2010-11-17,0.03143,GBP
2011-06-01,5.17094,GBP
2011-11-16,0.03245,GBP
2012-05-30,0.05272,GBP
2012-11-21,0.03346,GBP
2013-05-29,0.05374,GBP
2013-11-20,3.44729,GBP
2014-05-28,0.05475,GBP
2014-11-20,0.03549,GBP
2015-05-28,0.05577,GBP
2015-11-19,3.65008,GBP
2016-06-02,0.05678,GBP
2016-11-24,3.75147,GBP
2017-05-18,0.30967,GBP
2017-06-01,0.06165,GBP
2017-11-23,3.85286,GBP
2018-03-27,0.9365,GBP
2018-05-31,0.06062,GBP
2018-11-22,0.03571,GBP
2019-05-30,6.55982,GBP
2019-11-21,0.03903,GBP
2020-05-28,0.0656,GBP
2020-11-19,0.03903,GBP
2021-05-27,6.55982,GBP
2021-12-02,0.03903,GBP
2022-05-26,0.0656,GBP
2022-11-24,0.03903,GBP
2023-06-01,6.55982,GBP
2023-11-23,3.90268,GBP
2024-05-30,0.079,GBP
2024-11-21,0.029,GBP
