Date,Amount,Currency
2006-09-06,0.0471,GBP
2007-05-09,0.03565,GBP
2007-09-19,0.03039,GBP
2008-03-26,0.0493,GBP
2008-09-24,0.0603,GBP
2009-04-01,0.07274,GBP
2009-09-23,0.08179,GBP
2010-04-28,0.07023,GBP
2010-09-22,0.07023,GBP
2011-04-27,0.08226,GBP
2012-04-25,0.13697,GBP
2012-09-19,0.06475,GBP
2013-04-24,0.12784,GBP
2013-09-23,0.06475,GBP
2014-02-26,0.12784,GBP
2014-09-24,0.07388,GBP
2015-05-07,0.14527,GBP
2015-09-24,0.07969,GBP
2016-05-05,0.15689,GBP
2016-09-22,0.09131,GBP
2016-11-03,0.38186,GBP
2017-05-04,0.18014,GBP
2017-09-21,0.10045,GBP
2018-05-03,0.1984,GBP
2018-09-20,0.10045,GBP
2019-05-02,0.09962,GBP
2019-09-19,0.05064,GBP
2020-04-30,0.12,GBP
