Date,Amount,Currency
2007-03-28,7.54285,GBP
2007-09-12,5.30794,GBP
2008-03-19,10.75555,GBP
2008-08-13,0.05685,GBP
2009-03-18,10.75555,GBP
2009-08-12,0.05797,GBP
2010-03-17,0.113,GBP
2010-08-18,0.06076,GBP
2011-03-16,12.08254,GBP
2011-08-17,6.4254,GBP
2012-03-21,0.12851,GBP
2012-08-22,0.06844,GBP
2013-04-03,0.17879,GBP
2013-09-11,7.29143,GBP
2014-04-09,0.14778,GBP
2014-09-10,0.07822,GBP
2015-03-16,0.73,GBP
2015-04-09,13.06286,GBP
2015-09-10,0.0688,GBP
2016-04-14,0.14103,GBP
2016-09-08,0.07394,GBP
2017-04-13,0.15257,GBP
2017-09-07,0.08,GBP
2018-04-19,16.34286,GBP
2018-08-16,0.08343,GBP
2018-10-24,0.3399,GBP
2019-04-11,0.143,GBP
2019-08-15,0.073,GBP
2020-04-02,0.143,GBP
2020-08-20,0.073,GBP
2021-04-15,0.073,GBP
2021-08-19,0.073,GBP
2022-04-07,0.073,GBP
2022-08-18,0.073,GBP
2023-03-30,0.073,GBP
2023-08-17,0.073,GBP
2024-03-14,0.073,GBP
2024-08-15,0.073,GBP
