Date,Amount,Currency
2000-04-03,7.84203,GBP
2000-10-02,3.92102,GBP
2001-05-02,8.80955,GBP
2001-10-10,4.37932,GBP
2002-05-01,0.09879,GBP
2002-10-09,0.04838,GBP
2003-05-07,10.94829,GBP
2003-10-08,0.0541,GBP
2004-05-05,0.12365,GBP
2004-10-13,6.07958,GBP
2005-05-04,14.52917,GBP
2005-10-19,0.07213,GBP
2006-07-05,0.21639,GBP
2006-12-06,8.50111,GBP
2007-07-04,0.21382,GBP
2007-12-05,10.04676,GBP
2008-06-04,24.72897,GBP
2008-12-03,0.11142,GBP
2009-07-15,0.11142,GBP
2009-12-02,7.875,GBP
2010-07-14,14.4375,GBP
2010-12-01,7.875,GBP
2011-07-13,0.1575,GBP
2011-11-30,7.875,GBP
2012-05-30,17.06249,GBP
2012-05-31,0.13,GBP
2012-11-28,8.26875,GBP
2012-11-29,0.063,GBP
2013-06-12,17.98125,GBP
2013-12-04,8.6625,GBP
2014-06-11,0.189,GBP
2014-12-04,0.09056,GBP
2015-06-11,0.19819,GBP
2015-07-23,0.918,GBP
2015-12-03,0.081,GBP
2016-06-16,17.775,GBP
2016-08-01,0.634,GBP
2016-12-01,0.075,GBP
2017-06-15,0.195,GBP
2017-12-07,0.09,GBP
2018-06-14,0.21,GBP
2018-12-06,0.1,GBP
2019-06-13,0.35,GBP
2019-12-05,0.15,GBP
2020-06-18,0.358,GBP
2020-12-10,0.17,GBP
2021-06-17,0.39,GBP
2021-12-09,0.187,GBP
2022-06-16,0.573,GBP
2022-12-08,0.253,GBP
2023-06-15,0.522,GBP
2023-12-07,0.258,GBP
2024-06-13,0.532,GBP
2024-12-05,0.263,GBP
